"Filename","Name","Side","Sha512","Source","Confidence"
"smallships_upgrades-forge-1.20.1-1.0.1.jar","Small Ships Upgrades","both","7ab76c80e4b4abd81717d527e928b4c52d1004ae3d5795d8dccab24ac521cd9074e676c185b564e69122c0a32574992aae7fc18518254e9cbc3f1b63fe37e0ab","https://cdn.modrinth.com/data/HRWfY2Uh/versions/RMV1s428/smallships_upgrades-forge-1.20.1-1.0.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"smallships-forge-1.20.1-2.0.0-b1.4.jar","Small Ships","both","96eb4b05e2ca71e6f608811da0e1687a9744421b84e7c876e9a36cd2cdc30bf3c7174525c0915f87be30bd840d39f7b7aa8e0dde19747a495ff5c1a57b701dac","https://cdn.modrinth.com/data/rGWEHQrP/versions/58DKgNnY/smallships-forge-1.20.1-2.0.0-b1.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"smarterfarmers-1.20-2.1.2.jar","smarterfarmers-1.20-2.1.2","both","2b12bbb5a494598f62c07a8b8f9b2127eda0327b59580e6dc45ffae57f2be5d4576acff4d5adf533fcd932fdbd1b4d27b761d29e93cdcd397c08a7f6f40de5de","https://cdn.modrinth.com/data/Bh6ZOMvp/versions/Pg7m0oCv/smarterfarmers-1.20-2.1.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"sophisticatedbackpacks-1.20.1-3.24.63.2057.jar","sophisticatedbackpacks-1.20.1-3.24.63.2057","both","7b62d82a09d986bf4fec5575c0b1f687306bfc713f6515ab47658140d9a2c5f294c27800ab3ea6056fe14cd277544429f1a73857f95fdddf66bb5d31a7103e09","https://cdn.modrinth.com/data/TyCTlI4b/versions/uWeYmUQN/sophisticatedbackpacks-1.20.1-3.24.63.2057.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"sophisticatedcore-1.20.1-1.3.78.2249.jar","sophisticatedcore-1.20.1-1.3.78.2249","both","9ead6b432a06c2c06f497b4e05dd57d754b8fa7d6d7e98d520337c03b761878897e507e0c03990e29fa6f45f31573f5d2ac08b1d8a4c7f41b5ed993fbc6eebf4","https://cdn.modrinth.com/data/nmoqTijg/versions/34AxinbK/sophisticatedcore-1.20.1-1.3.78.2249.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"spawnanimations-v1.11.2-mc1.17-1.21.10-mod.jar","Spawn Animations","both","26a996b6c8eb1335ac1198f95d07faecaf241c78eb7249fdac890daad258fca60df87e4d9f430a9a7de69cbb711361b5552d167db177d75e1c3b7e71545d67ff","https://cdn.modrinth.com/data/zrzYrlm0/versions/uOUZcu68/spawnanimations-v1.11.2-mc1.17-1.21.10-mod.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"statisticsplus-1.0.0.jar","Statistics Plus","client","544206d657026d12bb4d8f4d53830ebad8000c788454771cd471e10a52115298146256f213f9e83311891fde1a4f9a793ef4eda43bb84403e3b25c5863ed7e48","https://edge.forgecdn.net/files/8049/929/statisticsplus-1.0.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Statues-1.20.1-0.4.2.jar","Statues","both","e18829a1361a88a294c62c659f9ad2f8bc29133143c3fbfd313ccda45cd3272b60bda54c3f9dad095837969f5edd0e54218f8a611275d2f4aaef4fcf16eebc7d","https://edge.forgecdn.net/files/7459/974/Statues-1.20.1-0.4.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Steam_Rails-1.7.2+forge-mc1.20.1.jar","Create: Steam ","both","f97597d15e82286dd6425795c49b53b85f2cad7e97d8103cb21b4fa6375c4db6df34b2a732097bd451963790d6bad53bdc11b427a7d5d20bd9f03ed708443973","https://cdn.modrinth.com/data/ZzjhlDgM/versions/I6GhUCyk/Steam_Rails-1.7.2%2Bforge-mc1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"StorageDrawers-forge-1.20.1-12.14.3.jar","StorageDrawers-forge-1.20.1-12.14.3","both","074c9da64873ffaffc80f0abfbbc6decbed4cb5615a94b226344719728432312e7268ed8f088371466d7594813541fbb2a46dc7d08c9d1f3c1416f89dac2bdaf","https://cdn.modrinth.com/data/guitPqEi/versions/8raubcF4/StorageDrawers-forge-1.20.1-12.14.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"structure_gel-1.20.1-2.16.2.jar","Structure Gel API","both","643f7ae81418e2a473824f35dc06df357a16e17ae1dd0f4c6dd00958aebacc83fb15386240d4767b6ad41d6b89735778bb564080ce6174a0a374f9ac63f9ced8","https://cdn.modrinth.com/data/T8TGycIQ/versions/xavY0MZc/structure_gel-1.20.1-2.16.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"supermartijn642configlib-1.1.8-forge-mc1.20.jar","SuperMartijn642","both","476595aacc7c66a0cf7bcd56143975122ea54ae4c5b61a232d3b0b9b1e3c013575efcc05de31a5d2c4e129542bfd8ae255a25d1486a4e08961cc4a303940fd19","https://cdn.modrinth.com/data/LN9BxssP/versions/ZKor79dR/supermartijn642configlib-1.1.8-forge-mc1.20.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"supermartijn642corelib-1.1.24-forge-mc1.20.1.jar","supermartijn642corelib-1.1.24-forge-mc1.20.1","both","782d8faad730965551cbcdfd059f891ecb59d1e09286b69535f5d5e20f0d9a2f5118bce0b58191b9a32b7199f363629d66154af6d6010c3016ec34b2c95c7038","https://cdn.modrinth.com/data/rOUBggPv/versions/1qHDxHxo/supermartijn642corelib-1.1.24-forge-mc1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"supplementaries-1.20-3.1.43-forge.jar","Supplementaries","both","70faa19266ffd70787f6484aa1ab5cbea69c9f39af36faebb6534eeb2123e333c5b39df06a151b52d78d701a037a36adc53eb5aa51a6710096e6ee216b45d59c","https://cdn.modrinth.com/data/fFEIiSDQ/versions/S0TIJ1hU/supplementaries-1.20-3.1.43-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"suppsquared-1.20-1.1.29.jar","Supplementaries Squared","both","c0a44ec005e83e1064f030f9250aecd1ab947391b9877c6fb122fa30073480760a54f28f7b153dfbf8542fb73453c3a75a1e95982b3f9fa983005d4bc9711129","https://cdn.modrinth.com/data/dCCkNFwE/versions/CSPoHqpr/suppsquared-1.20-1.1.29.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"TerraBlender-forge-1.20.1-3.0.1.10.jar","TerraBlender","both","69b819eb021032561626cf436635c31dced45baae6ef9f21d95690e1e57c55914dc72a43a4ccd0a3337cd32e89ff592056be8dc6b7bd12842438500a157a6275","https://cdn.modrinth.com/data/kkmrDlKT/versions/zGconCHG/TerraBlender-forge-1.20.1-3.0.1.10.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Terralith_1.20.x_v2.5.4.jar","Terralith","both","885e171d8b34aae7e142f082d0364285ec5a8e8342f11c60d341f7a94083d5a42c4e30612fe4f9f64d57b484396a3dff3a224e2a2497d4ced8d22f2ad6cd561d","https://cdn.modrinth.com/data/8oi3bsk5/versions/WeYhEb5d/Terralith_1.20.x_v2.5.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"tf_dnv-1.2.3.jar","tf_dnv-1.2.3","both","f4d519147734811ed77fbb14bd552acecd187aa7b60dc518d645bf063b20ad9735aef1352547ec52a045c9ac02513d44d17c36ebbd475b621dcfdad2c74c07db","https://cdn.modrinth.com/data/eDeSn4Ds/versions/FGqCqNkE/tf_dnv-1.2.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"The_Graveyard_3.1_(FORGE)_for_1.20.1.jar","The Graveyard (FORGE/NEOFORGE)","both","3d44f32ddef0167e62e9842d622ba3d3367bf9a14401756143e843ef8ed8158d3c056c443586ea024f2985f412b4ff3041fbef349feb477e25c2cad7a2de88b4","https://cdn.modrinth.com/data/U1jdQuSf/versions/Q66WyQ3F/The_Graveyard_3.1_%28FORGE%29_for_1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"toms_storage-1.20-1.7.1.jar","Tom","both","ac5a057a9fdafa851fca05be77ba68548082119e0b7ac19f2197e418da703bf60f341e65ec76ddc73003682b89159850f6b9dff65147df3c0c9b8e6f58460ce0","https://cdn.modrinth.com/data/XZNI4Cpy/versions/XELeoPjZ/toms_storage-1.20-1.7.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Towns-and-Towers-1.12-Fabric+Forge.jar","Towns and Towers","both","ed734046c356bb996b628c2e0c47e64ba598c87016591fd77533069de68f27b8bfdcd2173d7d3db97f1981ebb806133c3d1751c330d539ade3d6c37ed2d5598f","https://cdn.modrinth.com/data/DjLobEOy/versions/7ZwnSrVW/Towns-and-Towers-1.12-Fabric%2BForge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"TradingPost-v8.0.2-1.20.1-Forge.jar","Trading Post","both","c401f6bdd7aaef623bbc5c55fbd1d33184a427ad7f89bc7713050cb7adb61346badea266009b8f9ecf3624ea3e537a4b23d7f360ecf369e9d208b2df8902777c","https://cdn.modrinth.com/data/8pcjMDgj/versions/LvveFy3w/TradingPost-v8.0.2-1.20.1-Forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"trashslot-forge-1.20.1-15.1.5.jar","TrashSlot","both","ce2ca0171e87eebe2d048202bfaa634537dabe96b16836f8025c1f48a8509aa2ae4494e00eddab794399c630d052530982507e269b12be12282a1d017f69b2cf","https://cdn.modrinth.com/data/vRYk0bv7/versions/r0K8IYd7/trashslot-forge-1.20.1-15.1.5.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"TravelersTitles-1.20-Forge-4.0.2.jar","Traveler","client","7cafbfc39305f3e384468db674e350118950201ba4d22b66ed95516a335aaad04765ae1e693b223c6c5beba404fc7411e9f78b4f962d7d9e51407b55233375a4","https://cdn.modrinth.com/data/JtifUr64/versions/oUSK4sOQ/TravelersTitles-1.20-Forge-4.0.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Twigs-1.20.1-3.1.1.jar","Twigs","both","4c80428a5e9ce0b2ff16903d9ecadbeb01a063144b82e40fdab46f787c203d3a4476021b23170aa404bd69414bb6bc4a85b31c17e572e38d0ed47852f1291755","https://cdn.modrinth.com/data/RG50cUrX/versions/lDSfygeN/Twigs-1.20.1-3.1.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"twilightdelight-2.2.2.jar","twilightdelight-2.2.2","both","925b15ec039f75e6732fb32f696304a6aad5f8a8945773e26c4113b8d8a54c245820ee732ea57039d29a52f7921e3ae57ce8577514a1dd5851afd684e1bef3a0","https://cdn.modrinth.com/data/d6cSefpO/versions/toJxHyZ0/twilightdelight-2.2.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"twilightforest-1.20.1-4.3.2508-universal.jar","twilightforest-1.20.1-4.3.2508-universal","both","340b42ca27cac8c011a97eff5999b675e5f7e13f9d5b035ca94767ce3868d2168dd3ad81448a2d5e7bdf06cf08ed6b4bcf90edf8df68e452d222448868aa6a7c","https://mediafilez.forgecdn.net/files/5468/648/twilightforest-1.20.1-4.3.2508-universal.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"unusualfishmod-1.1.10.jar","Unusual Fish Mod","both","f09c9d7e00b65d60c7e13242bd8829d3e8234a280316cfdebcabb990f88c3c9bd45664837d143a1be8e79184e03d4474486b3e309f4c5d44a1477a504dde3a66","https://cdn.modrinth.com/data/vYSi4UOX/versions/N7oGJCeA/unusualfishmod-1.1.10.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"upgrade_aquatic-1.20.1-6.0.3.jar","upgrade_aquatic-1.20.1-6.0.3","both","a24616ae779f8e62e6cfb51856b183ef2881824f2a17c3d08dee03ed04331c189b1554c512d42cf3370cac9745228647fcca93bc164d9a7a027b7af2a4a4dfb3","https://cdn.modrinth.com/data/gTuTFFyz/versions/nWAYgQaF/upgrade_aquatic-1.20.1-6.0.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"veinminer-1.1.0.jar","VeinMiner","both","9e54231378107be3aec972adff1367251808d4e040eca75659ae3b6933751a0dc4a728712aaace03b2238e001aec55254477f727ae99298038ba6944d2589f28","https://cdn.modrinth.com/data/OhduvhIc/versions/XmveddzV/veinminer-1.1.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"VisualWorkbench-v8.0.1-1.20.1-Forge.jar","Visual Workbench","both","f6167cf80d9163d1beae3dce898949a0b08afe9da099b030d95144a9a8de69021f7d1eaf0a93ce10ef12f5117d18d3fe124ff35b2ae76328da1c307ca96016c8","https://cdn.modrinth.com/data/kfqD1JRw/versions/qaWEHDC3/VisualWorkbench-v8.0.1-1.20.1-Forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"waystones-forge-1.20.1-14.1.20.jar","Waystones","both","ea9970aeec627f37806eb316dfdc5aa2c38a6cd30479997c451d7642407d1bd308f6e9b02d1cc82c777a89531aada805bfb54f4a8889f77c5eb00ed972f92c0c","https://cdn.modrinth.com/data/LOpKHB2A/versions/sKoHLGbK/waystones-forge-1.20.1-14.1.20.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"woodworks-1.20.1-3.0.2.jar","woodworks-1.20.1-3.0.2","both","c603e306917569ef94d13cb4d1d43e329826828d474ec7bc02ed80c4938a4ad687b32437555d7fe11268bb9e12871bc5802a4941fba9130037ccdd997568c0d7","https://cdn.modrinth.com/data/rv1sovni/versions/236Amnif/woodworks-1.20.1-3.0.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"xaerominimap-forge-1.20.1-26.4.2.jar","Xaero","client","6bf30d544f79e7ecf0a2522c1294cb8bbb1eaf731f428b1ae10edce20d0eacf831f407625c844bf4ee84816a78897a206e59525a0fb4722c4081d330b0c12500","https://cdn.modrinth.com/data/1bokaNcj/versions/A1JacFsh/xaerominimap-forge-1.20.1-26.4.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"xaeroworldmap-forge-1.20.1-1.44.2.jar","Xaero","client","5df9413dcf94d80247fa5a427eec3a8058434978f918b1d5e99f5f07cdcca02c47e664de84e3b0060af22aaced9d54a24827350a950337a431330d07f96b3095","https://cdn.modrinth.com/data/NcUtCpym/versions/kQ06HixR/xaeroworldmap-forge-1.20.1-1.44.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"yet_another_config_lib_v3-3.6.6+1.20.1-forge.jar","YetAnotherConfigLib (YACL)","both","7fdd923ae94c1ada9bf0524f21cdfbb4f870ea93b26d02f369829585892fc5a2f61e60f43a6686ee611ff11bde8f123f178279e2de453c8fb320264153a0e8d9","https://cdn.modrinth.com/data/1eAoo2KR/versions/sCWgXDYQ/yet_another_config_lib_v3-3.6.6%2B1.20.1-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsApi-1.20-Forge-4.0.6.jar","YUNG","both","7d83d94a90e55a712f6508485c044ff202916e9b9b9166b75177cb8f2eb919543bbbe1547d11c41cfd4763820f934235f47c0b26dd9e89bc1030954afa9fb889","https://cdn.modrinth.com/data/Ua7DFN59/versions/PJOYAmAs/YungsApi-1.20-Forge-4.0.6.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsBetterDesertTemples-1.20-Forge-3.0.3.jar","YUNG","both","30ce20533c9a2cc11608120dd7d5fb0f9b48e11873eb1a653d2d88022d351f2c25b316b63df0dbc693de598e0f1c768a36865e0759dbab23e2f2e36a3918470a","https://cdn.modrinth.com/data/XNlO7sBv/versions/lRK2ZA9U/YungsBetterDesertTemples-1.20-Forge-3.0.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsBetterDungeons-1.20-Forge-4.0.4.jar","YUNG","both","56bd11a7aca3bacb908381a668af8f5b574c5557c21370ace783d637c949802187110a4f5dc26afae4d9af74cdf64cee81d59fac3513a9bec3f921193fc938b8","https://cdn.modrinth.com/data/o1C1Dkj5/versions/kPiQ6v4q/YungsBetterDungeons-1.20-Forge-4.0.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsBetterEndIsland-1.20-Forge-2.0.6.jar","YUNG","both","a51b76fc41d19276bea2ebe081b153d3be53c502ef9de93593990f8b7bf644e3e4fd4cff17477abce16692f23aff3077be1762606f10ca1058771741ad652e2e","https://cdn.modrinth.com/data/2BwBOmBQ/versions/Izqhg3Va/YungsBetterEndIsland-1.20-Forge-2.0.6.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsBetterJungleTemples-1.20-Forge-2.0.5.jar","YUNG","both","433d84ca6a8f223376bc8e30c7ca2407294876c2fe8ef51fec9f12358b5b4f84c76031abba74a256eec12146817690224b141668890ebba99decd411d6b37b9c","https://cdn.modrinth.com/data/z9Ve58Ih/versions/CXQc6EnZ/YungsBetterJungleTemples-1.20-Forge-2.0.5.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsBetterMineshafts-1.20-Forge-4.0.4.jar","YUNG","both","1e8237e0fc4dd7e00a3ad30c5c02a82eeed63aed4544310cfdee863ac95b626874773f599779b985e6e460869804c036e1336c2720fbb34a3b09445434c063c8","https://cdn.modrinth.com/data/HjmxVlSr/versions/kVO57zxB/YungsBetterMineshafts-1.20-Forge-4.0.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar","YUNG","both","bceefeaf84dffd7386a61118d6b1c6c2107e17e7a8f4340eff2c1f0234dba0e6d8f43903521d5a70334362ab6e4069788e5b29cf42d8ee9cd4f2a98feb64112b","https://cdn.modrinth.com/data/Z2mXHnxP/versions/2nUEz0zq/YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsBetterOceanMonuments-1.20-Forge-3.0.4.jar","YUNG","both","2c67db8caf355f2e3b4a6f2b99c64abfa3b084163b38e18aba7f8ad0fb297fab3bfa7a61cd6bff5391fdaad185ed8233f22080a2cd35f1428d2d04dbfdf10a1d","https://cdn.modrinth.com/data/3dT9sgt4/versions/SN4iZ7wf/YungsBetterOceanMonuments-1.20-Forge-3.0.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsBetterStrongholds-1.20-Forge-4.0.3.jar","YUNG","both","7fbb51f761ca1a514ce95e9967bcc93c09766a8929f19029390d46b18d7e876c4354d11350a5f8410dc28e485680f4eaf1019e4bd074cff34e8cfc5b232480d4","https://cdn.modrinth.com/data/kidLKymU/versions/rwiShgsc/YungsBetterStrongholds-1.20-Forge-4.0.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsBetterWitchHuts-1.20-Forge-3.0.3.jar","YUNG","both","c17d5b07ecf44aa4539bd7af37882a63ab73ec10dd2c9675ed715e7c1f0ee73ee9d9c32bfddfb67f8f3c6f8b753cb965119e31e64926ea6d50ef33f881fc61f1","https://cdn.modrinth.com/data/t5FRdP87/versions/mwlYB7rq/YungsBetterWitchHuts-1.20-Forge-3.0.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsBridges-1.20-Forge-4.0.3.jar","YungsBridges-1.20-Forge-4.0.3","both","2705fbaeb62115c5604719d68756f723a974ea9a62a4194771ebbea877ee715de72cefe3b01ec0d318d4d6fe2e9de87e6a7122ef21ee54d48153e84cb7bae0c6","https://cdn.modrinth.com/data/Ht4BfYp6/versions/KgO1gfM2/YungsBridges-1.20-Forge-4.0.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"YungsExtras-1.20-Forge-4.0.3.jar","YungsExtras-1.20-Forge-4.0.3","both","2c70e8e2c8e6161139bd19d302e225f7c12dc44f9cbdd63f4a548645fe923eb16de930abe2d2f8a89bee99f31d77798b7352bbd33f3642560cad18d86d372d4f","https://cdn.modrinth.com/data/ZYgyPyfq/versions/h4m8J7w8/YungsExtras-1.20-Forge-4.0.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Zeta-1.0-31.jar","Zeta","both","0b14233864d8fdad148c33971731d8e9638d2cdceab8977162448598d78b74beb838913d445e065f6e0bf0d5cf36b8b843fc576ce47ab9899b3f2d7c713eefef","https://cdn.modrinth.com/data/MVARlG2f/versions/mSER3jBI/Zeta-1.0-31.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
